RealEstateLocation	RealEstateName	ItemName	ItemOwner	Status	ID	Count
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Oceangreen Wheatgrass	Nuldaan	Stored	37925	7
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Wrapped Music Box: Ak'Anon	Trammek	Stored	150896	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Wrapped Steamfont Lava Lamp	Trammek	Stored	150899	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Storm Giant Meat	Naraew	Stored	22801	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Rotten Meat	Naraew	Stored	97266	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Diseased Fruit	Naraew	Stored	97262	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Diseased Roots	Naraew	Stored	97260	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Diseased Berries	Naraew	Stored	97259	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Diseased Vegetables	Naraew	Stored	97261	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Peridot	Naraew	Stored	10028	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Exquisite Platinum Gem Dusted Rune	Naraew	Stored	38705	4
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Phosphorous Powder	Naraew	Stored	24082	100
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Complex Platinum Silvered Rune	Naraew	Stored	38691	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Velium Silvered Rune	Naraew	Stored	38693	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Modest Binding Powder	Naraew	Stored	36280	3
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Simple Etched Rune	Naraew	Stored	38667	4
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Velium Embossed Rune	Naraew	Stored	38687	2
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Rune of Al`Kabor	Naraew	Stored	11746	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Low Quality Bear Skin	Trammek	Stored	13750	17
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Arcstone Spirit Dust	Trammek	Stored	36125	20
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Uncut Goshenite	Trammek	Stored	37848	2
Plot	Chivalry Village, 113 Vanward Street, Three Room House	High Quality Bear Skin	Trammek	Stored	13752	2
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Low Quality Cat Pelt	Trammek	Stored	12084	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	High Quality Cat Pelt	Trammek	Stored	12086	8
Plot	Chivalry Village, 113 Vanward Street, Three Room House	High Quality Rockhopper Hide	Nuldaan	Stored	2787	9
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Chronal Resonance Dust	Alandross	Stored	40581	25
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Titanium Ore	Alandross	Stored	34248	11
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Dragorn Blood	Alandross	Stored	77639	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Smudged Runic Charta Arcanum	Alandross	Stored	90325	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Sunshard Powder	Alandross	Stored	35088	16
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Cobalt Ore	Alandross	Stored	34247	2
Plot	Chivalry Village, 113 Vanward Street, Three Room House	High Quality Bear Skin	Alandross	Stored	13752	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Purified Grade B Gormar Venom	Alandross	Stored	44773	2
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Stained Fine Runic Paper	Alandross	Stored	97887	2
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Spell: Squamae of the Crystalwing Rk. II	Alandross	Stored	119353	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Tantalum Ore	Alandross	Stored	34249	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Quality Oleander	Alandross	Stored	44926	3
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Quality Laburnum	Alandross	Stored	44959	3
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Exquisite Animal Pelt	Alandross	Stored	34236	3
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Dry Treant Branch	Alandross	Stored	97057	2
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Treant Heart	Alandross	Stored	97052	9
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Straight Oak Treant Branch	Alandross	Stored	97053	3
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Lucidem	Alandross	Stored	35084	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Quality Muscimol	Alandross	Stored	44915	2
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Spell: Rain of Molten Scoria Rk. II	Alandross	Stored	118499	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Natural Spices	Alandross	Stored	81129	2
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Quality Caladium	Alandross	Stored	44948	2
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Sooty Fine Paper	Alandross	Stored	97885	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Spell: Providence Rk. II	Alandross	Stored	118124	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Curzon	Alandross	Stored	35085	58
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Sooty Charta Arcanum	Alandross	Stored	90323	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Oceangreen Wheatgrass	Alandross	Stored	37925	7
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Flawless Spinneret Fluid	Alandross	Stored	34912	2
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Swordfish Tooth	Talarion	Stored	1853	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Brittle Caladium	Talarion	Stored	44943	2
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Wilted Larkspur	Talarion	Stored	44933	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Runed Sea Shell	Talarion	Stored	28522	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Bulthar Trunk	Talarion	Stored	30067	13
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Black Pearl	Talarion	Stored	10012	6
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Words of Tenancy	Talarion	Stored	65329	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Brittle Oleander	Talarion	Stored	44921	2
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Rune of Flash	Talarion	Stored	65279	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Siren Parts	Talarion	Stored	22803	4
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Dirty Runic Spell Scroll	Talarion	Stored	97871	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Chunk of Chronium Ore	Talarion	Stored	2058	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Exquisite Gold Gem Dusted Rune	Talarion	Stored	38702	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Words of Asylum	Talarion	Stored	65300	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Moist Marrow	Talarion	Stored	34894	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Grubby Crude Spell Scroll	Talarion	Stored	97867	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Velium Gemmed Rune	Talarion	Stored	38709	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Exquisite Velium Gem Dusted Rune	Talarion	Stored	38708	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Shabby Rough Spell Scroll	Talarion	Stored	97868	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Grimy Spell Scroll	Talarion	Stored	97869	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Shissar Scales	Felerando	Stored	32529	4
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Shissar Venom Sac	Felerando	Stored	32527	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Exceptional Shissar Blood	Felerando	Stored	96915	6
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Shissar Blood	Felerando	Stored	22915	5
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Undead Shissar Venom Sac	Felerando	Stored	32528	2
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Immaculate Animal Pelt	Felerando	Stored	48163	17
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Immaculate Silk	Felerando	Stored	48892	17
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Raw Supple Runic Hide	Waerian	Stored	97865	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Crystalline Silk Thread	Naraew	Stored	1829	131
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Deepwater Ink	Naraew	Stored	24086	184
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Crystallized Sulfur	Naraew	Stored	16976	44
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Complex Gold Gem Dusted Rune	Naraew	Stored	38701	3
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Brittle Muscimol	Naraew	Stored	44910	2
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Chunk of Chronium Ore	Naraew	Stored	2058	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Chunk of Condensed Shadow	Naraew	Stored	10697	32
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Excellent Animal Pelt	Naraew	Stored	34233	7
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Exquisite Silk	Naraew	Stored	34223	11
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Exquisite Marrow	Naraew	Stored	34900	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Shade Silk	Naraew	Stored	2790	46
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Shadeling Silk	Naraew	Stored	2789	12
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Flawed Animal Pelt	Naraew	Stored	34230	2
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Grizzly Bear Skin	Naraew	Stored	9896	2
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Ruined Cat Pelt	Naraew	Stored	13783	6
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Raw Runic Hide	Naraew	Stored	97863	5
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Raw Fine Runic Hide	Naraew	Stored	97864	5
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Quality Privet	Naraew	Stored	44966	4
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Picnic Basket	Naraew	Stored	9656	140
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Pinecone	Naraew	Stored	37923	41
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Lumber Plank	Naraew	Stored	81130	5
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Medium Quality Wolf Skin	Naraew	Stored	13754	17
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Molkor Hide	Naraew	Stored	28518	4
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Medium Quality Bear Skin	Naraew	Stored	13751	23
Plot	Chivalry Village, 113 Vanward Street, Three Room House	High Quality Cat Pelt	Naraew	Stored	12086	12
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Medium Quality Cat Pelt	Naraew	Stored	12085	12
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Flawless Animal Pelt	Naraew	Stored	34235	20
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Fine Feathers	Naraew	Stored	81131	2
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Flawless Silk	Naraew	Stored	34222	8
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Steel Boning	Naraew	Stored	12073	21
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Golden Ember Powder	Naraew	Stored	24083	388
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Low Quality Wolf Skin	Naraew	Stored	13753	13
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Woven Mandrake	Naraew	Stored	9647	7
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Versluierd Fungus	Naraew	Stored	35087	13
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Uncut Jacinth	Naraew	Stored	37850	3
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Uncut Alexandrite	Naraew	Stored	37847	4
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Thick Grizzly Bear Skin	Naraew	Stored	13756	14
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Sunshard Pebble	Naraew	Stored	33791	36
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Sunshard Dust	Naraew	Stored	33790	18
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Small Brick of Velium	Naraew	Stored	22093	72
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Small Piece of Velium	Naraew	Stored	22569	83
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Large Brick of Velium	Naraew	Stored	22094	8
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Rock Fern	Naraew	Stored	24091	30
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Simple Binding Powder	Naraew	Stored	36281	9
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Steel Ingot	Naraew	Stored	81985	7
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Lambent Stone	Naraew	Stored	10000	5
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Studs	Naraew	Stored	12072	11
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Sullied Silk	Kaalix	Stored	34214	9
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Thick Silk	Kaalix	Stored	34215	3
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Rough Silk	Kaalix	Stored	34212	49
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Iridium Ore	Kaalix	Stored	34241	12
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Crude Spinneret Fluid	Kaalix	Stored	34906	2
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Fulginate Ore	Kaalix	Stored	34242	98
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Tuft of Grizzly Bear Fur	Kaalix	Stored	77691	17
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Tuft of Fox Fur	Kaalix	Stored	77696	24
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Tuft of Gray Wolf Fur	Kaalix	Stored	77695	20
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Zombie Skin	Naraew	Stored	13074	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Block of Velium	Naraew	Stored	22097	14
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Crude Silk	Naraew	Stored	34216	18
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Fine Silk	Kaalix	Stored	34219	7
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Excellent Silk	Kaalix	Stored	34220	5
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Soluble Loam	Kaalix	Stored	34884	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Malleable Loam	Kaalix	Stored	34879	2
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Hemic Marrow	Kaalix	Stored	34896	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Uncut Alexandrite	Kaalix	Stored	37847	1
Plot	Chivalry Village, 113 Vanward Street, Three Room House	Superb Silk	Kaalix	Stored	34221	2
Plot	Chivalry Village, 113 Vanward Street, Estate Storage Crate	Greater Lightstone	Nuldaan	Stored	10400	1
Plot	Chivalry Village, 113 Vanward Street, Estate Storage Crate	Emperor Ganak Throne	Trammek	Stored	150621	1
Plot	Chivalry Village, 113 Vanward Street, Estate Storage Crate	Shissar Fangs	Felerando	Stored	32531	8
Inventory	Chivalry Village, 114 Vanward Street, Crate of Eviction	Monel Style Brick Domicile, Stone Interior	Felerando	Stored	61894	1
